"Date","storage","Reservoir"
20151026,3507,"DNN"
20151027,3492,"DNN"
20151028,3507,"DNN"
20151029,3492,"DNN"
20151030,3484,"DNN"
20151031,3452,"DNN"
20151101,3530,"DNN"
20151102,3624,"DNN"
20151103,3616,"DNN"
20151104,3593,"DNN"
20151105,3577,"DNN"
20151106,3562,"DNN"
20151107,3562,"DNN"
20151108,3562,"DNN"
20151109,3562,"DNN"
20151110,3562,"DNN"
20151111,3546,"DNN"
20151112,3538,"DNN"
20151113,3530,"DNN"
20151114,3515,"DNN"
20151115,3530,"DNN"
20151116,3515,"DNN"
20151117,3507,"DNN"
20151118,3507,"DNN"
20151119,3499,"DNN"
20151120,3499,"DNN"
20151121,3492,"DNN"
20151122,3499,"DNN"
20151123,3484,"DNN"
20151124,3554,"DNN"
20151125,3554,"DNN"
20151126,3538,"DNN"
20151127,3530,"DNN"
20151128,3515,"DNN"
20151129,3507,"DNN"
20151130,3507,"DNN"
20151201,3507,"DNN"
20151202,3499,"DNN"
20151203,3538,"DNN"
20151204,3546,"DNN"
20151205,3522,"DNN"
20151206,3538,"DNN"
20151207,3530,"DNN"
20151208,3538,"DNN"
20151209,3562,"DNN"
20151210,3804,"DNN"
20151211,3851,"DNN"
20151212,3835,"DNN"
20151213,NA,"DNN"
20151214,3882,"DNN"
20151215,3851,"DNN"
20151216,3827,"DNN"
20151217,3811,"DNN"
20151218,3780,"DNN"
20151219,3788,"DNN"
20151220,3780,"DNN"
20151221,4008,"DNN"
20151222,4197,"DNN"
20151223,4189,"DNN"
20151224,4205,"DNN"
20151225,4157,"DNN"
20151226,4110,"DNN"
20151227,4063,"DNN"
20151228,4023,"DNN"
20151229,3992,"DNN"
20151230,3960,"DNN"
20151231,3929,"DNN"
20160101,3898,"DNN"
20160102,3858,"DNN"
20160103,3851,"DNN"
20160104,3843,"DNN"
20160105,3851,"DNN"
20160106,3858,"DNN"
20160107,3843,"DNN"
20160108,3827,"DNN"
20160109,3811,"DNN"
20160110,3796,"DNN"
20160111,3780,"DNN"
20160112,3757,"DNN"
20160113,3827,"DNN"
20160114,3858,"DNN"
20160115,3858,"DNN"
20160116,3890,"DNN"
20160117,3953,"DNN"
20160118,3969,"DNN"
20160119,4071,"DNN"
20160120,4071,"DNN"
20160121,4055,"DNN"
20160122,4094,"DNN"
20160123,4173,"DNN"
20160124,4165,"DNN"
20160125,4126,"DNN"
20160126,4110,"DNN"
20160127,4126,"DNN"
20160128,4150,"DNN"
20160129,4976,"DNN"
20160130,5556,"DNN"
20160131,5581,"DNN"
20160201,5387,"DNN"
20160202,5225,"DNN"
20160203,5104,"DNN"
20160204,4992,"DNN"
20160205,4880,"DNN"
20160206,4751,"DNN"
20160207,4641,"DNN"
20160208,4538,"DNN"
20160209,4474,"DNN"
20160210,4419,"DNN"
20160211,4403,"DNN"
20160212,4355,"DNN"
20160213,4363,"DNN"
20160214,4355,"DNN"
20160215,4379,"DNN"
20160216,4355,"DNN"
20160217,4498,"DNN"
20160218,4569,"DNN"
20160219,4498,"DNN"
20160220,4514,"DNN"
20160221,4466,"DNN"
20160222,4434,"DNN"
20160223,4387,"DNN"
20160224,4363,"DNN"
20160225,4339,"DNN"
20160226,4339,"DNN"
20160227,4371,"DNN"
20160228,4355,"DNN"
20160229,4339,"DNN"
20160301,4347,"DNN"
20160302,4347,"DNN"
20160303,4379,"DNN"
20160304,4601,"DNN"
20160305,5241,"DNN"
20160306,5524,"DNN"
20160307,5443,"DNN"
20160308,5298,"DNN"
20160309,5177,"DNN"
20160310,5241,"DNN"
20160311,5322,"DNN"
20160312,5266,"DNN"
20160313,5306,"DNN"
20160314,5257,"DNN"
20160315,5120,"DNN"
20160316,5016,"DNN"
20160317,4943,"DNN"
20160318,4911,"DNN"
20160319,4880,"DNN"
20160320,5024,"DNN"
20160321,5282,"DNN"
20160322,5249,"DNN"
20160323,5153,"DNN"
20160324,5080,"DNN"
20160325,5016,"DNN"
20160326,4952,"DNN"
20160327,4943,"DNN"
20160328,4936,"DNN"
20160329,4839,"DNN"
20160330,4767,"DNN"
20160331,4727,"DNN"
20160401,4657,"DNN"
20160402,4711,"DNN"
20160403,4775,"DNN"
20160404,4823,"DNN"
20160405,4864,"DNN"
20160406,4927,"DNN"
20160407,4960,"DNN"
20160408,5064,"DNN"
20160409,5225,"DNN"
20160410,5322,"DNN"
20160411,5370,"DNN"
20160412,5387,"DNN"
20160413,5378,"DNN"
20160414,5370,"DNN"
20160415,5419,"DNN"
20160416,5540,"DNN"
20160417,5686,"DNN"
20160418,5833,"DNN"
20160419,6086,"DNN"
20160420,6307,"DNN"
20160421,6521,"DNN"
20160422,6884,"DNN"
20160423,7100,"DNN"
20160424,7241,"DNN"
20160425,7408,"DNN"
20160426,7542,"DNN"
20160427,7642,"DNN"
20160428,7776,"DNN"
20160429,7911,"DNN"
20160430,8054,"DNN"
20160501,8197,"DNN"
20160502,8367,"DNN"
20160503,8545,"DNN"
20160504,8706,"DNN"
20160505,8851,"DNN"
20160506,8817,"DNN"
20160507,8553,"DNN"
20160508,8401,"DNN"
20160509,8451,"DNN"
20160510,8536,"DNN"
20160511,8629,"DNN"
20160512,8808,"DNN"
20160513,9004,"DNN"
20160514,9184,"DNN"
20160515,9329,"DNN"
20160516,9424,"DNN"
20160517,9415,"DNN"
20160518,9355,"DNN"
20160519,9261,"DNN"
20160520,9235,"DNN"
20160521,9167,"DNN"
20160522,9167,"DNN"
20160523,9132,"DNN"
20160524,9184,"DNN"
20160525,9252,"DNN"
20160526,9278,"DNN"
20160527,9295,"DNN"
20160528,9338,"DNN"
20160529,9381,"DNN"
20160530,9424,"DNN"
20160531,9432,"DNN"
20160601,9467,"DNN"
20160602,9372,"DNN"
20160603,9406,"DNN"
20160604,9458,"DNN"
20160605,9458,"DNN"
20160606,9458,"DNN"
20160607,9467,"DNN"
20160608,9501,"DNN"
20160609,9458,"DNN"
20160610,9492,"DNN"
20160611,9432,"DNN"
20160612,9406,"DNN"
20160613,9372,"DNN"
20160614,9398,"DNN"
20160615,9355,"DNN"
20160616,9372,"DNN"
20160617,9372,"DNN"
20160618,9458,"DNN"
20160619,9424,"DNN"
20160620,9450,"DNN"
20160621,9475,"DNN"
20160622,9492,"DNN"
20160623,9484,"DNN"
20160624,9492,"DNN"
20160625,9492,"DNN"
20160626,9484,"DNN"
20160627,9475,"DNN"
20160628,9475,"DNN"
20160629,9458,"DNN"
20160630,9475,"DNN"
20160701,9458,"DNN"
20160702,9432,"DNN"
20160703,9406,"DNN"
20160704,9398,"DNN"
20160705,9406,"DNN"
20160706,9381,"DNN"
20160707,9381,"DNN"
20160708,9355,"DNN"
20160709,9303,"DNN"
20160710,9406,"DNN"
20160711,9303,"DNN"
20160712,9269,"DNN"
20160713,9295,"DNN"
20160714,9235,"DNN"
20160715,9244,"DNN"
20160716,9209,"DNN"
20160717,9158,"DNN"
20160718,9132,"DNN"
20160719,9115,"DNN"
20160720,9089,"DNN"
20160721,9055,"DNN"
20160722,9030,"DNN"
20160723,8987,"DNN"
20160724,8961,"DNN"
20160725,8902,"DNN"
20160726,8859,"DNN"
20160727,8808,"DNN"
20160728,8808,"DNN"
20160729,8714,"DNN"
20160730,8646,"DNN"
20160731,8604,"DNN"
20160801,8536,"DNN"
20160802,8502,"DNN"
20160803,8443,"DNN"
20160804,8401,"DNN"
20160805,8333,"DNN"
20160806,8282,"DNN"
20160807,8248,"DNN"
20160808,8231,"DNN"
20160809,8164,"DNN"
20160810,8113,"DNN"
20160811,8071,"DNN"
20160812,8096,"DNN"
20160813,8054,"DNN"
20160814,7995,"DNN"
20160815,7953,"DNN"
20160816,7928,"DNN"
20160817,7902,"DNN"
20160818,7877,"DNN"
20160819,7827,"DNN"
20160820,7793,"DNN"
20160821,7751,"DNN"
20160822,7726,"DNN"
20160823,7692,"DNN"
20160824,7651,"DNN"
20160825,7600,"DNN"
20160826,7559,"DNN"
20160827,7509,"DNN"
20160828,7475,"DNN"
20160829,7408,"DNN"
20160830,7358,"DNN"
20160831,7283,"DNN"
20160901,7183,"DNN"
20160902,7042,"DNN"
20160903,6884,"DNN"
20160904,6743,"DNN"
20160905,6595,"DNN"
20160906,6455,"DNN"
20160907,6307,"DNN"
20160908,6094,"DNN"
20160909,5849,"DNN"
20160910,5605,"DNN"
20160911,5370,"DNN"
20160912,5136,"DNN"
20160913,4904,"DNN"
20160914,4767,"DNN"
20160915,4594,"DNN"
20160916,4474,"DNN"
20160917,4363,"DNN"
20160918,4276,"DNN"
20160919,4118,"DNN"
20160920,4047,"DNN"
20160921,3960,"DNN"
20160922,3921,"DNN"
20160923,3882,"DNN"
20160924,3843,"DNN"
20160925,3811,"DNN"
20160926,3780,"DNN"
20160927,3757,"DNN"
20160928,3733,"DNN"
20160929,3710,"DNN"
20160930,3678,"DNN"
20161001,3647,"DNN"
20161002,3632,"DNN"
20161003,3616,"DNN"
20161004,3600,"DNN"
20161005,3585,"DNN"
20161006,3577,"DNN"
20161007,3569,"DNN"
20161008,3562,"DNN"
20161009,3546,"DNN"
20161010,3546,"DNN"
20161011,3530,"DNN"
20161012,3522,"DNN"
20161013,3468,"DNN"
20161014,3593,"DNN"
20161015,3741,"DNN"
20161016,4134,"DNN"
20161017,4213,"DNN"
20161018,4165,"DNN"
20161019,4118,"DNN"
20161020,4071,"DNN"
20161021,4023,"DNN"
20161022,3984,"DNN"
20161023,3929,"DNN"
20161024,3898,"DNN"
20161025,3906,"DNN"
20161026,3882,"DNN"
20161027,3976,"DNN"
20161028,4284,"DNN"
20161029,4268,"DNN"
20161030,4633,"DNN"
20161031,4704,"DNN"
20161101,4673,"DNN"
20161102,4601,"DNN"
20161103,4538,"DNN"
20161104,4474,"DNN"
20161105,4411,"DNN"
20161106,4347,"DNN"
20161107,4308,"DNN"
20161108,4260,"DNN"
20161109,4213,"DNN"
20161110,4165,"DNN"
20161111,4126,"DNN"
20161112,4087,"DNN"
20161113,4047,"DNN"
20161114,4008,"DNN"
20161115,3992,"DNN"
20161116,3984,"DNN"
20161117,3953,"DNN"
20161118,3906,"DNN"
20161119,3953,"DNN"
20161120,4016,"DNN"
20161121,4016,"DNN"
20161122,3984,"DNN"
20161123,4016,"DNN"
20161124,3992,"DNN"
20161125,3960,"DNN"
20161126,3976,"DNN"
20161127,3984,"DNN"
20161128,3976,"DNN"
20161129,3960,"DNN"
20161130,3937,"DNN"
20161201,3921,"DNN"
20161202,3913,"DNN"
20161203,3890,"DNN"
20161204,3882,"DNN"
20161205,3874,"DNN"
20161206,3858,"DNN"
20161207,3867,"DNN"
20161208,3929,"DNN"
20161209,4087,"DNN"
20161210,6004,"DNN"
20161211,6192,"DNN"
20161212,6151,"DNN"
20161213,6094,"DNN"
20161214,6086,"DNN"
20161215,7009,"DNN"
20161216,7584,"DNN"
20161217,7550,"DNN"
20161218,7450,"DNN"
20161219,7316,"DNN"
20161220,7175,"DNN"
20161221,7033,"DNN"
20161222,6884,"DNN"
20161223,6785,"DNN"
20161224,6653,"DNN"
20161225,6496,"DNN"
20161226,6340,"DNN"
20161227,6192,"DNN"
20161228,6053,"DNN"
20161229,5922,"DNN"
20161230,5792,"DNN"
20161231,5662,"DNN"
20170101,5556,"DNN"
20170102,5500,"DNN"
20170103,5516,"DNN"
20170104,5711,"DNN"
20170105,5654,"DNN"
20170106,5564,"DNN"
20170107,5686,"DNN"
20170108,8223,"DNN"
20170109,9141,"DNN"
20170110,9492,"DNN"
20170111,9132,"DNN"
20170112,8655,"DNN"
20170113,8172,"DNN"
20170114,7735,"DNN"
20170115,7341,"DNN"
20170116,6967,"DNN"
20170117,6645,"DNN"
20170118,6463,"DNN"
20170119,6283,"DNN"
20170120,6126,"DNN"
20170121,5955,"DNN"
20170122,5939,"DNN"
20170123,5760,"DNN"
20170124,5581,"DNN"
20170125,5435,"DNN"
20170126,5298,"DNN"
20170127,5177,"DNN"
20170128,5072,"DNN"
20170129,4984,"DNN"
20170130,4904,"DNN"
20170131,4839,"DNN"
20170201,4759,"DNN"
20170202,4751,"DNN"
20170203,4904,"DNN"
20170204,4927,"DNN"
20170205,4887,"DNN"
20170206,5056,"DNN"
20170207,5825,"DNN"
20170208,7333,"DNN"
20170209,8800,"DNN"
20170210,9226,"DNN"
20170211,9064,"DNN"
20170212,8782,"DNN"
20170213,8451,"DNN"
20170214,8054,"DNN"
20170215,7592,"DNN"
20170216,7300,"DNN"
20170217,7000,"DNN"
20170218,6686,"DNN"
20170219,6430,"DNN"
20170220,6488,"DNN"
20170221,6562,"DNN"
20170222,6364,"DNN"
20170223,6126,"DNN"
20170224,5890,"DNN"
20170225,5686,"DNN"
20170226,5500,"DNN"
20170227,5354,"DNN"
20170228,5209,"DNN"
20170301,5088,"DNN"
20170302,4992,"DNN"
20170303,4871,"DNN"
20170304,4871,"DNN"
20170305,4904,"DNN"
20170306,4848,"DNN"
20170307,4775,"DNN"
20170308,4711,"DNN"
20170309,4657,"DNN"
20170310,4625,"DNN"
20170311,4609,"DNN"
20170312,4625,"DNN"
20170313,4649,"DNN"
20170314,4727,"DNN"
20170315,4816,"DNN"
20170316,4968,"DNN"
20170317,5096,"DNN"
20170318,5241,"DNN"
20170319,5370,"DNN"
20170320,5484,"DNN"
20170321,5914,"DNN"
20170322,5947,"DNN"
20170323,5833,"DNN"
20170324,5751,"DNN"
20170325,5621,"DNN"
20170326,5524,"DNN"
20170327,5435,"DNN"
20170328,5322,"DNN"
20170329,5249,"DNN"
20170330,5378,"DNN"
20170331,5370,"DNN"
20170401,5346,"DNN"
20170402,5354,"DNN"
20170403,5362,"DNN"
20170404,5362,"DNN"
20170405,5387,"DNN"
20170406,5581,"DNN"
20170407,5816,"DNN"
20170408,5816,"DNN"
20170409,5694,"DNN"
20170410,5573,"DNN"
20170411,5451,"DNN"
20170412,5548,"DNN"
20170413,5767,"DNN"
20170414,5703,"DNN"
20170415,5605,"DNN"
20170416,5581,"DNN"
20170417,5751,"DNN"
20170418,5988,"DNN"
20170419,5988,"DNN"
20170420,5939,"DNN"
20170421,5874,"DNN"
20170422,5849,"DNN"
20170423,5882,"DNN"
20170424,5906,"DNN"
20170425,5841,"DNN"
20170426,5890,"DNN"
20170427,6045,"DNN"
20170428,6053,"DNN"
20170429,5996,"DNN"
20170430,5996,"DNN"
20170501,6061,"DNN"
20170502,6192,"DNN"
20170503,6381,"DNN"
20170504,6653,"DNN"
20170505,6967,"DNN"
20170506,7116,"DNN"
20170507,7058,"DNN"
20170508,7017,"DNN"
20170509,6975,"DNN"
20170510,7000,"DNN"
20170511,7100,"DNN"
20170512,7092,"DNN"
20170513,6942,"DNN"
20170514,6743,"DNN"
20170515,6545,"DNN"
20170516,6397,"DNN"
20170517,6274,"DNN"
20170518,6159,"DNN"
20170519,6110,"DNN"
20170520,6151,"DNN"
20170521,6217,"DNN"
20170522,6307,"DNN"
20170523,6439,"DNN"
20170524,6587,"DNN"
20170525,6611,"DNN"
20170526,6587,"DNN"
20170527,6554,"DNN"
20170528,6545,"DNN"
20170529,6661,"DNN"
20170530,6876,"DNN"
20170531,7116,"DNN"
20170601,7391,"DNN"
20170602,7668,"DNN"
20170603,7936,"DNN"
20170604,8223,"DNN"
20170605,8409,"DNN"
20170606,8553,"DNN"
20170607,8672,"DNN"
20170608,8808,"DNN"
20170609,8970,"DNN"
20170610,9055,"DNN"
20170611,9089,"DNN"
20170612,9098,"DNN"
20170613,9089,"DNN"
20170614,9115,"DNN"
20170615,9192,"DNN"
20170616,9338,"DNN"
20170617,9492,"DNN"
20170618,9587,"DNN"
20170619,9570,"DNN"
20170620,9475,"DNN"
20170621,9372,"DNN"
20170622,9329,"DNN"
20170623,9347,"DNN"
20170624,9389,"DNN"
20170625,9406,"DNN"
20170626,9415,"DNN"
20170627,9398,"DNN"
20170628,9432,"DNN"
20170629,9467,"DNN"
20170630,9510,"DNN"
20170701,9561,"DNN"
20170702,9587,"DNN"
20170703,9596,"DNN"
20170704,9604,"DNN"
20170705,9613,"DNN"
20170706,9621,"DNN"
20170707,9621,"DNN"
20170708,9613,"DNN"
20170709,9604,"DNN"
20170710,9579,"DNN"
20170711,9561,"DNN"
20170712,9544,"DNN"
20170713,9527,"DNN"
20170714,9510,"DNN"
20170715,9501,"DNN"
20170716,9484,"DNN"
20170717,9467,"DNN"
20170718,9441,"DNN"
20170719,9424,"DNN"
20170720,9415,"DNN"
20170721,9398,"DNN"
20170722,9372,"DNN"
20170723,9364,"DNN"
20170724,9347,"DNN"
20170725,9321,"DNN"
20170726,9303,"DNN"
20170727,9286,"DNN"
20170728,9269,"DNN"
20170729,9261,"DNN"
20170730,9226,"DNN"
20170731,9226,"DNN"
20170801,9209,"DNN"
20170802,9235,"DNN"
20170803,9226,"DNN"
20170804,9201,"DNN"
20170805,9201,"DNN"
20170806,9184,"DNN"
20170807,9175,"DNN"
20170808,9158,"DNN"
20170809,9141,"DNN"
20170810,9107,"DNN"
20170811,9081,"DNN"
20170812,9064,"DNN"
20170813,9030,"DNN"
20170814,9004,"DNN"
20170815,8987,"DNN"
20170816,8953,"DNN"
20170817,8927,"DNN"
20170818,8902,"DNN"
20170819,8868,"DNN"
20170820,8842,"DNN"
20170821,8817,"DNN"
20170822,NA,"DNN"
20170823,8765,"DNN"
20170824,8723,"DNN"
20170825,8706,"DNN"
20170826,8672,"DNN"
20170827,8655,"DNN"
20170828,8621,"DNN"
20170829,8596,"DNN"
20170830,8570,"DNN"
20170831,8536,"DNN"
20170901,8511,"DNN"
20170902,8477,"DNN"
20170903,8451,"DNN"
20170904,8417,"DNN"
20170905,8375,"DNN"
20170906,8282,"DNN"
20170907,8088,"DNN"
20170908,7844,"DNN"
20170909,7559,"DNN"
20170910,7300,"DNN"
20170911,7042,"DNN"
20170912,6785,"DNN"
20170913,6521,"DNN"
20170914,6250,"DNN"
20170915,5980,"DNN"
20170916,5719,"DNN"
20170917,5475,"DNN"
20170918,5217,"DNN"
20170919,5024,"DNN"
20170920,4880,"DNN"
20170921,4767,"DNN"
20170922,4617,"DNN"
20170923,4498,"DNN"
20170924,4403,"DNN"
20170925,4316,"DNN"
20170926,4260,"DNN"
20170927,4189,"DNN"
20170928,4134,"DNN"
20170929,4079,"DNN"
20170930,4023,"DNN"
20171001,3984,"DNN"
20171002,3945,"DNN"
20171003,3906,"DNN"
20171004,3874,"DNN"
20171005,3843,"DNN"
20171006,3819,"DNN"
20171007,3796,"DNN"
20171008,3764,"DNN"
20171009,3749,"DNN"
20171010,3725,"DNN"
20171011,3702,"DNN"
20171012,3694,"DNN"
20171013,3678,"DNN"
20171014,3663,"DNN"
20171015,3655,"DNN"
20171016,3647,"DNN"
20171017,3640,"DNN"
20171018,3640,"DNN"
20171019,3616,"DNN"
20171020,3686,"DNN"
20171021,3678,"DNN"
20171022,3671,"DNN"
20171023,3671,"DNN"
20171024,3663,"DNN"
20171025,3655,"DNN"
20171026,3647,"DNN"
20171027,3647,"DNN"
20171028,3640,"DNN"
20171029,3640,"DNN"
20171030,3632,"DNN"
20171031,3632,"DNN"
20171101,3616,"DNN"
20171102,3608,"DNN"
20171103,3647,"DNN"
20171104,3686,"DNN"
20171105,3678,"DNN"
20171106,3663,"DNN"
20171107,3655,"DNN"
20171108,3671,"DNN"
20171109,3804,"DNN"
20171110,3819,"DNN"
20171111,3819,"DNN"
20171112,3796,"DNN"
20171113,3858,"DNN"
20171114,3882,"DNN"
20171115,4079,"DNN"
20171116,4976,"DNN"
20171117,4976,"DNN"
20171118,4871,"DNN"
20171119,4767,"DNN"
20171120,4775,"DNN"
20171121,4775,"DNN"
20171122,4727,"DNN"
20171123,4649,"DNN"
20171124,4625,"DNN"
20171125,4554,"DNN"
20171126,4784,"DNN"
20171127,4887,"DNN"
20171128,4823,"DNN"
20171129,4735,"DNN"
20171130,4641,"DNN"
20171201,4562,"DNN"
20171202,4482,"DNN"
20171203,4450,"DNN"
20171204,4387,"DNN"
20171205,4339,"DNN"
20171206,4276,"DNN"
20171207,4229,"DNN"
20171208,4189,"DNN"
20171209,4157,"DNN"
20171210,4126,"DNN"
20171211,4087,"DNN"
20171212,4079,"DNN"
20171213,4063,"DNN"
20171214,4047,"DNN"
20171215,4047,"DNN"
20171216,4063,"DNN"
20171217,4071,"DNN"
20171218,4094,"DNN"
20171219,4079,"DNN"
20171220,4142,"DNN"
20171221,4157,"DNN"
20171222,4173,"DNN"
20171223,4181,"DNN"
20171224,4197,"DNN"
20171225,4205,"DNN"
20171226,4229,"DNN"
20171227,4236,"DNN"
20171228,4252,"DNN"
20171229,4252,"DNN"
20171230,4276,"DNN"
20171231,4284,"DNN"
20180101,4300,"DNN"
20180102,4308,"DNN"
20180103,4316,"DNN"
20180104,4347,"DNN"
20180105,4506,"DNN"
20180106,4880,"DNN"
20180107,4952,"DNN"
20180108,5153,"DNN"
20180109,5508,"DNN"
20180110,5694,"DNN"
20180111,5800,"DNN"
20180112,5857,"DNN"
20180113,5914,"DNN"
20180114,5971,"DNN"
20180115,6012,"DNN"
20180116,6053,"DNN"
20180117,6078,"DNN"
20180118,6086,"DNN"
20180119,5963,"DNN"
20180120,5751,"DNN"
20180121,5573,"DNN"
20180122,5387,"DNN"
20180123,5169,"DNN"
20180124,5000,"DNN"
20180125,4839,"DNN"
20180126,4657,"DNN"
20180127,4514,"DNN"
20180128,4395,"DNN"
20180129,4276,"DNN"
20180130,4173,"DNN"
20180131,4094,"DNN"
20180201,4016,"DNN"
20180202,3960,"DNN"
20180203,3898,"DNN"
20180204,3851,"DNN"
20180205,3811,"DNN"
20180206,3780,"DNN"
20180207,3733,"DNN"
20180208,3694,"DNN"
20180209,3663,"DNN"
20180210,3616,"DNN"
20180211,3554,"DNN"
20180212,3507,"DNN"
20180213,3460,"DNN"
20180214,3414,"DNN"
20180215,3367,"DNN"
20180216,3352,"DNN"
20180217,3321,"DNN"
20180218,3336,"DNN"
20180219,3321,"DNN"
20180220,3305,"DNN"
20180221,3290,"DNN"
20180222,3305,"DNN"
20180223,3305,"DNN"
20180224,3305,"DNN"
20180225,3297,"DNN"
20180226,3375,"DNN"
20180227,3390,"DNN"
20180228,3398,"DNN"
20180301,3538,"DNN"
20180302,3671,"DNN"
20180303,3717,"DNN"
20180304,3741,"DNN"
20180305,3757,"DNN"
20180306,3772,"DNN"
20180307,3780,"DNN"
20180308,3827,"DNN"
20180309,3851,"DNN"
20180310,3913,"DNN"
20180311,3953,"DNN"
20180312,4008,"DNN"
20180313,4245,"DNN"
20180314,4411,"DNN"
20180315,4554,"DNN"
20180316,4767,"DNN"
20180317,4839,"DNN"
20180318,4887,"DNN"
20180319,4920,"DNN"
20180320,4920,"DNN"
20180321,5338,"DNN"
20180322,6184,"DNN"
20180323,6151,"DNN"
20180324,6061,"DNN"
20180325,5890,"DNN"
20180326,5703,"DNN"
20180327,5532,"DNN"
20180328,5403,"DNN"
20180329,5306,"DNN"
20180330,5225,"DNN"
20180331,5177,"DNN"
20180401,5144,"DNN"
20180402,5128,"DNN"
20180403,5104,"DNN"
20180404,5080,"DNN"
20180405,5056,"DNN"
20180406,5597,"DNN"
20180407,6512,"DNN"
20180408,6512,"DNN"
20180409,6397,"DNN"
20180410,6266,"DNN"
20180411,6151,"DNN"
20180412,5980,"DNN"
20180413,5767,"DNN"
20180414,5597,"DNN"
20180415,5492,"DNN"
20180416,5362,"DNN"
20180417,5201,"DNN"
20180418,5112,"DNN"
20180419,5112,"DNN"
20180420,5193,"DNN"
20180421,5330,"DNN"
20180422,5524,"DNN"
20180423,5719,"DNN"
20180424,5906,"DNN"
20180425,6126,"DNN"
20180426,6356,"DNN"
20180427,6587,"DNN"
20180428,6743,"DNN"
20180429,6876,"DNN"
20180430,7009,"DNN"
20180501,7116,"DNN"
20180502,7225,"DNN"
20180503,7366,"DNN"
20180504,7525,"DNN"
20180505,7676,"DNN"
20180506,7835,"DNN"
20180507,7978,"DNN"
20180508,8122,"DNN"
20180509,8273,"DNN"
20180510,8384,"DNN"
20180511,8477,"DNN"
20180512,8545,"DNN"
20180513,8638,"DNN"
20180514,8748,"DNN"
20180515,8842,"DNN"
20180516,8944,"DNN"
20180517,9030,"DNN"
20180518,9132,"DNN"
20180519,9218,"DNN"
20180520,9286,"DNN"
20180521,9355,"DNN"
20180522,9415,"DNN"
20180523,9475,"DNN"
20180524,9535,"DNN"
20180525,9484,"DNN"
20180526,9295,"DNN"
20180527,9192,"DNN"
20180528,9192,"DNN"
20180529,9235,"DNN"
20180530,9261,"DNN"
20180531,9295,"DNN"
20180601,9312,"DNN"
20180602,9347,"DNN"
20180603,9364,"DNN"
20180604,9389,"DNN"
20180605,9406,"DNN"
20180606,9415,"DNN"
20180607,9424,"DNN"
20180608,9424,"DNN"
20180609,9415,"DNN"
20180610,9415,"DNN"
20180611,9424,"DNN"
20180612,9432,"DNN"
20180613,9424,"DNN"
20180614,9432,"DNN"
20180615,9424,"DNN"
20180616,9415,"DNN"
20180617,9406,"DNN"
20180618,9406,"DNN"
20180619,9406,"DNN"
20180620,9389,"DNN"
20180621,9381,"DNN"
20180622,9372,"DNN"
20180623,9372,"DNN"
20180624,9355,"DNN"
20180625,9347,"DNN"
20180626,9329,"DNN"
20180627,9312,"DNN"
20180628,9295,"DNN"
20180629,9278,"DNN"
20180630,9261,"DNN"
20180701,9252,"DNN"
20180702,9235,"DNN"
20180703,9209,"DNN"
20180704,9184,"DNN"
20180705,9167,"DNN"
20180706,9141,"DNN"
20180707,9124,"DNN"
20180708,9098,"DNN"
20180709,9072,"DNN"
20180710,9055,"DNN"
20180711,9039,"DNN"
20180712,9021,"DNN"
20180713,9004,"DNN"
20180714,8996,"DNN"
20180715,8979,"DNN"
20180716,8953,"DNN"
20180717,8936,"DNN"
20180718,8919,"DNN"
20180719,8893,"DNN"
20180720,8876,"DNN"
20180721,8851,"DNN"
20180722,8834,"DNN"
20180723,8825,"DNN"
20180724,8800,"DNN"
20180725,8782,"DNN"
20180726,8765,"DNN"
20180727,8731,"DNN"
20180728,8706,"DNN"
20180729,8689,"DNN"
20180730,8672,"DNN"
20180731,8655,"DNN"
20180801,8629,"DNN"
20180802,8604,"DNN"
20180803,8570,"DNN"
20180804,8536,"DNN"
20180805,8528,"DNN"
20180806,8502,"DNN"
20180807,8494,"DNN"
20180808,8468,"DNN"
20180809,8451,"DNN"
20180810,8443,"DNN"
20180811,8417,"DNN"
20180812,8392,"DNN"
20180813,8367,"DNN"
20180814,8350,"DNN"
20180815,8333,"DNN"
20180816,8307,"DNN"
20180817,8290,"DNN"
20180818,8265,"DNN"
20180819,8240,"DNN"
20180820,8223,"DNN"
20180821,8197,"DNN"
20180822,8172,"DNN"
20180823,8155,"DNN"
20180824,8130,"DNN"
20180825,8105,"DNN"
20180826,8079,"DNN"
20180827,8054,"DNN"
20180828,8037,"DNN"
20180829,8020,"DNN"
20180830,7995,"DNN"
20180831,7987,"DNN"
20180901,7970,"DNN"
20180902,7945,"DNN"
20180903,7928,"DNN"
20180904,7902,"DNN"
20180905,7861,"DNN"
20180906,7776,"DNN"
20180907,7584,"DNN"
20180908,7308,"DNN"
20180909,6992,"DNN"
20180910,6628,"DNN"
20180911,6208,"DNN"
20180912,5743,"DNN"
20180913,5306,"DNN"
20180914,4936,"DNN"
20180915,4601,"DNN"
20180916,4339,"DNN"
20180917,4126,"DNN"
20180918,3937,"DNN"
20180919,3788,"DNN"
20180920,3663,"DNN"
20180921,3554,"DNN"
20180922,3460,"DNN"
20180923,3383,"DNN"
20180924,3321,"DNN"
20180925,3266,"DNN"
20180926,3220,"DNN"
20180927,3181,"DNN"
20180928,3143,"DNN"
20180929,3096,"DNN"
20180930,3073,"DNN"
20181001,3050,"DNN"
20141003,339318,"FOL"
20141004,339009,"FOL"
20141005,338022,"FOL"
